segment_start_sec,segment_end_sec,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,zero_crossing_rate,rmse
21.0,22.0,"[-448.6374816894531, 174.1532440185547, -14.44391918182373, 30.23752784729004, 5.113381862640381, 35.19320297241211, 10.761149406433105, -33.644859313964844, 1.988607406616211, 11.42320442199707, -9.063711166381836, -2.701650857925415, -4.6343183517456055]",2031.1020530273747,2566.765337048349,19.68667501413253,3870.678191489362,0.0471451130319149,0.017359206452965736
22.0,23.0,"[-609.8505859375, 128.1301727294922, -21.935100555419922, 60.9222526550293, -6.688538074493408, 37.633811950683594, -15.425848960876465, 19.514076232910156, -11.699692726135254, 16.2882022857666, 0.7257713675498962, -3.3319191932678223, 11.581219673156738]",3746.4651107642208,4567.183414938426,14.053192180512484,9351.063829787234,0.06231299867021277,0.000928508467040956
23.0,24.0,"[-401.1277770996094, 160.6802520751953, -36.72652816772461, 51.326866149902344, 6.649219036102295, 48.7591667175293, 6.021243572235107, -12.966320037841797, -12.924542427062988, -5.124509334564209, 9.980966567993164, -3.37953782081604, 5.896594047546387]",2200.385901099973,2843.216386133611,19.128125228431728,4517.702792553191,0.04077667885638298,0.022495346143841743
24.0,25.0,"[-470.3774108886719, 132.39129638671875, -42.89394760131836, 37.58953094482422, -3.3760786056518555, 37.31324768066406, -5.768914222717285, -3.6414644718170166, -11.669092178344727, 3.2831382751464844, 11.985011100769043, -2.154554605484009, 11.428343772888184]",3246.5064235417635,3470.5479440352497,16.85186524624294,6755.485372340426,0.08041576628989362,0.006215973757207394
25.0,26.0,"[-547.8049926757812, 135.6498260498047, -61.88620376586914, 63.916996002197266, -12.877571105957031, 43.60822296142578, -16.300052642822266, 16.567832946777344, -10.890198707580566, 7.660365104675293, 9.268826484680176, -1.9174249172210693, 10.278996467590332]",3751.905637132045,3778.8986622855164,15.378884510242628,7773.271276595745,0.08441032247340426,0.0018856003880500793
26.0,27.0,"[-437.9440612792969, 151.07769775390625, -18.361406326293945, 57.132320404052734, -14.667709350585938, 37.3500862121582, 5.857043266296387, -2.0777480602264404, -18.021303176879883, -3.1099720001220703, -4.692666530609131, -2.9910976886749268, 5.805481433868408]",2784.178444627372,3530.9673379678215,18.45514109821006,6602.892287234043,0.03910405585106383,0.012638523243367672
27.0,28.0,"[-467.4012756347656, 129.701416015625, -31.81264305114746, 58.50426483154297, 5.270069599151611, 39.579933166503906, 3.171312093734741, -5.860198974609375, -10.220563888549805, 0.6815089583396912, 3.160245418548584, -1.1135865449905396, 2.2566628456115723]",3399.7341224463567,3626.5186685825875,17.22401519153895,7369.099069148936,0.0760731798537234,0.008456519804894924
28.0,29.0,"[-478.83251953125, 137.6761932373047, -52.99464797973633, 59.70979309082031, 3.1332461833953857, 42.717140197753906, -9.25096321105957, -5.108170032501221, -16.905282974243164, 8.67690372467041, 6.886587142944336, -5.30210018157959, 9.178217887878418]",3242.526147420793,3410.92278359761,16.788220622071112,6694.398271276596,0.07738738364361702,0.006168238818645477
29.0,30.0,"[-472.41015625, 114.83228302001953, -27.448896408081055, 22.422449111938477, 7.148647785186768, 22.49616050720215, 1.902730941772461, -5.23203182220459, -9.843369483947754, 0.8707472085952759, 4.146792411804199, 0.1713538020849228, 4.813394546508789]",3493.527563455422,3619.2951816191426,15.847687675355473,7278.590425531915,0.09030605884308511,0.007257766555994749
30.0,31.0,"[-434.6636962890625, 154.89732360839844, -43.0579719543457, 47.19528579711914, -1.2653100490570068, 33.926029205322266, -1.3907735347747803, -10.407929420471191, -17.343385696411133, 7.337966442108154, 2.6155078411102295, -4.9232635498046875, 18.534563064575195]",2801.3648131754953,3106.711416712322,17.576730245352703,5613.530585106383,0.06644780585106383,0.01035609096288681
31.0,32.0,"[-551.9447021484375, 152.52638244628906, -40.36589813232422, 63.39878463745117, -10.157760620117188, 37.79587173461914, -13.020115852355957, 7.584456443786621, -6.557982921600342, 4.219479560852051, 10.113101959228516, 4.408407688140869, 18.3692569732666]",2883.2942575040415,3587.801477525455,16.253819160075405,6555.01994680851,0.046693193151595744,0.0023251022212207317
32.0,33.0,"[-450.15142822265625, 134.87294006347656, -49.66847610473633, 56.056034088134766, 11.617105484008789, 32.530086517333984, -11.020411491394043, -5.721010684967041, -9.653221130371094, 1.9581282138824463, 1.5293655395507812, 3.901395082473755, 12.223544120788574]",3076.6161454987405,3175.751224718697,17.38381973892326,6052.859042553191,0.07515375664893617,0.011651185341179371
33.0,34.0,"[-482.6107177734375, 139.41650390625, -51.997802734375, 52.673152923583984, -4.678547382354736, 41.81681823730469, -15.577995300292969, 7.620009899139404, -13.93624210357666, 5.8714919090271, 10.853486061096191, 0.9125505685806274, 9.714179039001465]",3296.964215279125,3582.230076330693,17.22365046495096,6772.689494680851,0.0692839926861702,0.003882766468450427
34.0,35.0,"[-372.52996826171875, 124.32223510742188, -0.4457738399505615, 37.16176986694336, 16.568931579589844, 19.43670082092285, -4.253678798675537, -10.056085586547852, -2.765674352645874, -2.9569640159606934, -3.2575700283050537, -2.6735587120056152, 2.3201611042022705]",2995.346566668794,3265.9907156314466,18.863722435929564,6473.986037234043,0.06871779421542554,0.03450547903776169
35.0,36.0,"[-381.1402893066406, 117.12029266357422, -28.797584533691406, 43.12131881713867, -5.553549766540527, 31.530658721923828, -10.146140098571777, 1.358842372894287, -11.202707290649414, -4.734707355499268, -7.45959997177124, -5.674479961395264, 7.0144782066345215]",4101.661509289601,3959.728848267109,17.54465993140298,8593.583776595744,0.10848674368351063,0.020579224452376366
36.0,37.0,"[-380.6036376953125, 130.82752990722656, -55.11752700805664, 46.508487701416016, 5.470372200012207, 22.156465530395508, -9.680652618408203, -1.2306450605392456, -10.17554759979248, -0.7371967434883118, -2.3191449642181396, 3.484549045562744, 1.5329971313476562]",3646.8610981303323,3311.407553210265,17.204465849435042,6900.099734042553,0.10799846243351063,0.016535403206944466
37.0,38.0,"[-459.44451904296875, 109.4338150024414, -17.469013214111328, 37.99888229370117, 7.116201400756836, 26.4349365234375, 0.9529609084129333, 5.708155632019043, -5.108908653259277, 3.064138650894165, -0.2906833589076996, 1.333225131034851, 8.402118682861328]",3826.7513404724386,4195.417129076662,15.746369997473241,8728.972739361701,0.07476936502659574,0.007531990297138691
38.0,39.0,"[-538.3074951171875, 126.70243072509766, -27.0888729095459, 33.200931549072266, -6.021514415740967, 35.002586364746094, -15.84152889251709, 19.679433822631836, -12.766139030456543, 23.883901596069336, -3.270153284072876, 11.007734298706055, 4.506504058837891]",3727.0872572134217,4521.409022657548,15.173145635681808,8579.87034574468,0.06701400432180851,0.0018487810157239437
39.0,40.0,"[-479.1031799316406, 140.36746215820312, -14.411447525024414, 26.377592086791992, 4.509426593780518, 29.225284576416016, -1.1396794319152832, 1.424543857574463, -2.232647180557251, 13.15538215637207, -5.259615421295166, 6.191389560699463, 10.320659637451172]",3172.251524735261,3940.682731308996,16.553561609570533,7369.099069148936,0.05516539228723404,0.009576993063092232
40.0,41.0,"[-379.4933166503906, 178.4814453125, -46.767333984375, 38.9581184387207, -3.284316062927246, 45.815948486328125, 8.81267261505127, -16.980724334716797, 11.096366882324219, 7.756298542022705, -12.001638412475586, 10.3591947555542, 14.83806324005127]",2402.4169444156732,2645.640999718018,18.833235364459572,4487.034574468085,0.06035987367021277,0.021746397018432617
41.0,42.0,"[-471.2118225097656, 140.0505828857422, -31.356752395629883, 23.723352432250977, -8.612948417663574, 39.94821548461914, -9.982233047485352, -2.3131308555603027, -13.6812162399292, 20.321046829223633, 2.995351552963257, 9.973955154418945, 7.376812934875488]",3248.3079448277967,4015.3574421988574,15.945202354251597,7297.789228723404,0.06652572307180851,0.004234162159264088
42.0,43.0,"[-530.4995727539062, 126.62187957763672, -27.666301727294922, 29.07292366027832, -8.86473274230957, 37.99049758911133, -13.190979957580566, 17.505022048950195, -20.432180404663086, 19.959819793701172, -8.309432983398438, 9.50289249420166, 5.095146179199219]",3922.564725085787,4621.787717780134,14.919559078627804,9222.65625,0.08254550365691489,0.001586750615388155
43.0,44.0,"[-443.1702880859375, 158.0282745361328, -6.784429550170898, 32.07846450805664, -8.052867889404297, 38.799930572509766, 15.744876861572266, -18.81932830810547, 1.1766724586486816, 14.388906478881836, -14.22087574005127, -1.561269760131836, 10.29831314086914]",2860.409328360157,3547.8473441038354,18.366147996763722,6867.436835106383,0.0610611286569149,0.0180157832801342
44.0,45.0,"[-405.7498779296875, 176.14659118652344, -32.884403228759766, 50.56345748901367, -19.69589614868164, 54.6783332824707, 12.800026893615723, -30.961397171020508, 8.016098022460938, 20.480661392211914, -8.983033180236816, -2.1810264587402344, 7.716941833496094]",2556.2890302711667,3011.036984645979,18.752264919925434,5749.418218085107,0.06153382646276596,0.015213508158922195
45.0,46.0,"[-399.0665588378906, 164.55630493164062, -47.55194854736328, 51.547359466552734, -28.12241554260254, 58.90874481201172, -1.695438027381897, -21.087867736816406, 7.599770545959473, 16.451934814453125, -15.267107009887695, -0.4128972589969635, 13.294971466064453]",3079.8968347064733,3215.4187535250558,18.829268780773443,6611.120345744681,0.07985995678191489,0.013333931565284729
46.0,47.0,"[-527.3815307617188, 166.47384643554688, -42.63139724731445, 36.13124465942383, -2.9605953693389893, 33.26827621459961, -9.087061882019043, -2.4180450439453125, -11.63744831085205, 10.173920631408691, -0.9275041222572327, 0.331155925989151, 13.785848617553711]",2533.75377286288,3186.4258899884217,17.174267405377503,4908.410904255319,0.050272190824468085,0.0034698289819061756
47.0,48.0,"[-479.3167724609375, 151.32852172851562, -9.505854606628418, 21.190521240234375, -0.27600839734077454, 31.190322875976562, 7.7634453773498535, -14.745282173156738, -3.999473810195923, 11.860365867614746, -1.0533123016357422, -1.3112787008285522, 10.24415111541748]",2276.887431638405,3161.323438015487,17.73717424093872,4576.047207446809,0.0431401678856383,0.010468191467225552
48.0,49.0,"[-429.484619140625, 195.94049072265625, -1.1012022495269775, 29.07249641418457, -19.650955200195312, 39.86510467529297, 16.148530960083008, -30.2236270904541, 14.575361251831055, 15.880050659179688, -9.770913124084473, 6.297287940979004, 1.3586516380310059]",1790.3771786334812,2551.4979173269758,19.86514703571795,4062.1675531914893,0.034112159242021274,0.017385900020599365
49.0,50.0,"[-415.25830078125, 159.36587524414062, -51.26764678955078, 53.36579895019531, -1.7143434286117554, 39.954219818115234, 5.979183197021484, -27.2720947265625, 10.32088565826416, 20.06983757019043, -7.045914173126221, 4.23151969909668, 4.436572551727295]",2674.402023401586,2721.6132976889917,18.734930440105643,5328.041888297872,0.07531478557180851,0.0140062365680933
50.0,51.0,"[-399.9918212890625, 191.80101013183594, -42.242706298828125, 43.124481201171875, -16.926795959472656, 41.47035598754883, 3.3725881576538086, -35.80774688720703, 16.636335372924805, 12.18942928314209, -14.758576393127441, 8.177140235900879, 8.315080642700195]",2290.654590090353,2650.230272230898,19.821947225137286,4957.529920212766,0.05542511635638298,0.01696518436074257
51.0,52.0,"[-459.30633544921875, 148.5007781982422, -21.340085983276367, 40.88458251953125, 11.973084449768066, 24.133129119873047, 8.325499534606934, -24.51474380493164, 8.680107116699219, 18.635303497314453, -5.158388614654541, 2.409954071044922, -1.088521122932434]",2352.019424545576,2755.8066946916415,19.067666515319708,4794.215425531915,0.050313746675531915,0.015909435227513313
52.0,53.0,"[-486.34918212890625, 140.2607879638672, -17.032217025756836, 24.000934600830078, 9.714641571044922, 24.060094833374023, -2.8861560821533203, -15.032114028930664, -2.540520668029785, 10.613755226135254, -0.12890054285526276, -3.144803047180176, -3.4254300594329834]",2918.6153296481675,3350.1563081373342,17.216241288177528,6302.443484042553,0.06516476894946809,0.010791817680001259
53.0,54.0,"[-538.3326416015625, 150.29734802246094, -59.5242805480957, 28.062685012817383, -12.415754318237305, 50.052833557128906, -23.918907165527344, 5.813376426696777, -16.545726776123047, 17.800682067871094, -1.3608862161636353, 0.1879778653383255, 13.70566463470459]",3312.829582892167,3704.2211781888464,15.342665659933601,6546.293218085107,0.08690367353723404,0.001768001588061452
54.0,55.0,"[-463.9183349609375, 144.2327423095703, -23.517824172973633, 44.963375091552734, 27.290199279785156, 28.33536148071289, 5.154794216156006, -20.334199905395508, 1.5549246072769165, 16.77298355102539, -2.5147082805633545, 1.4119778871536255, 4.814123630523682]",2557.15905411411,2833.661012863453,18.490833751670927,5438.746675531915,0.056261427859042555,0.020862406119704247
55.0,56.0,"[-511.666259765625, 159.6519012451172, -69.29813385009766, 28.657140731811523, -16.134531021118164, 45.467384338378906, -21.341962814331055, 2.5396568775177, -17.855504989624023, 18.23113441467285, 0.20630858838558197, 2.2569034099578857, 7.624741554260254]",3166.916816752178,3417.462336450723,14.907504483033081,6061.08710106383,0.0854959690824468,0.0024484354071319103
56.0,57.0,"[-489.2958679199219, 123.72282409667969, -22.261314392089844, 41.31675338745117, 9.215421676635742, 25.71908950805664, 8.965087890625, -8.842453002929688, -6.8063249588012695, 17.824138641357422, 5.526615142822266, -2.1899263858795166, 4.732844829559326]",3426.3005495171633,3570.6779373274735,17.098615711042317,7405.751329787234,0.08256108710106383,0.014820925891399384
57.0,58.0,"[-372.1048583984375, 157.343994140625, -64.58885955810547, 35.84994888305664, -3.2530927658081055, 47.029754638671875, 2.2949728965759277, -14.247870445251465, 7.177931308746338, 4.1269402503967285, -16.285261154174805, 14.317914009094238, 12.610812187194824]",2944.6665099196334,2677.878454765944,18.546641401389213,5301.363031914893,0.0858388048537234,0.021261971443891525
58.0,59.0,"[-467.9341735839844, 146.6676483154297, -68.99382019042969, 41.624961853027344, -1.3696341514587402, 39.80036163330078, 1.4469380378723145, -12.091628074645996, 1.3132684230804443, 9.058942794799805, -4.473816394805908, 3.1216702461242676, 8.983054161071777]",3086.2907168358774,3038.095920945989,16.716884163186297,6101.978058510638,0.08138713430851063,0.007918237708508968
59.0,60.0,"[-606.33203125, 127.09923553466797, -33.242801666259766, 43.829044342041016, -16.41694450378418, 40.6508674621582, -14.5612211227417, 20.517744064331055, -14.29463005065918, 13.498983383178711, -0.5932376384735107, -1.8586750030517578, 15.591309547424316]",4095.756662335908,4610.629495096858,14.328246596299795,9986.369680851063,0.08837890625,0.0007371632382273674
60.0,61.0,"[-477.177978515625, 145.5665283203125, -38.22508239746094, 37.66130065917969, 11.487786293029785, 36.22464370727539, 6.596482276916504, -14.399177551269531, 2.3406982421875, 8.876435279846191, -6.957270622253418, 5.653566837310791, 0.7900530099868774]",2853.743324918912,3044.8768215653035,17.48336704065567,5868.849734042553,0.07042158410904255,0.012269381433725357
61.0,62.0,"[-535.6865234375, 142.30723571777344, -63.91203308105469, 45.725379943847656, -21.402854919433594, 34.38420867919922, -17.845176696777344, 8.995490074157715, -14.907017707824707, 11.419785499572754, -2.6077117919921875, 0.44215619564056396, 14.44412899017334]",3649.8829403422405,3756.064922694317,15.033417815647063,7566.572473404255,0.09172934674202128,0.0018644770607352257
62.0,63.0,"[-572.5524291992188, 127.33267211914062, -42.93488311767578, 40.7375373840332, -12.629761695861816, 38.72040557861328, -14.974958419799805, 17.267494201660156, -14.449085235595703, 15.323578834533691, 0.3295898139476776, 3.536893129348755, 9.180230140686035]",3875.4182461444666,4277.42517792672,14.52293393362558,8522.77260638298,0.08846201795212766,0.001129637355916202
63.0,64.0,"[-445.960693359375, 158.4709014892578, -39.667686462402344, 36.92885971069336, 5.592238903045654, 33.58225631713867, 5.920844078063965, -18.32982635498047, -0.08320670574903488, 14.344955444335938, -8.30192756652832, 5.083334922790527, 9.294292449951172]",2461.886518163695,2853.7394411314554,17.958934432447638,4874.750664893617,0.060453374335106384,0.014973144978284836
64.0,65.0,"[-454.423583984375, 165.21641540527344, -32.071102142333984, 38.48381042480469, -1.4901859760284424, 35.55985641479492, 14.609554290771484, -27.91301155090332, 3.0614495277404785, 26.8258056640625, -7.498610973358154, 0.1529514193534851, 7.20113468170166]",2431.4036235674553,2856.1603075388116,18.516917254307664,4874.750664893617,0.060110538563829786,0.011987798847258091
65.0,66.0,"[-438.1095275878906, 168.3472442626953, -26.297348022460938, 23.16402816772461, -0.8514310121536255, 38.40049743652344, -1.2643665075302124, -14.146106719970703, 4.76395320892334, 6.871683120727539, -9.088471412658691, 5.265547752380371, 8.007943153381348]",2577.985199031029,2992.2982466412946,17.529078635263627,5232.297207446809,0.05949239527925532,0.017508413642644882
66.0,67.0,"[-454.1081848144531, 146.04257202148438, -52.90798568725586, 37.327144622802734, -5.194572925567627, 34.28357696533203, -2.549405574798584, -4.330559730529785, -5.442060947418213, 15.246758460998535, -5.350633144378662, 4.909634590148926, 10.344009399414062]",3187.0802234278594,3449.8633525010146,15.824920901918153,6404.670877659574,0.08091443650265957,0.006491709966212511
67.0,68.0,"[-448.8233337402344, 127.72010040283203, -68.1894760131836, 44.486000061035156, -6.978085041046143, 29.43381690979004, -18.92470932006836, 3.634434223175049, -8.375082015991211, 18.66580581665039, -3.6170053482055664, 6.176191806793213, -0.2656942903995514]",3905.4337825061807,3739.65136259409,15.678617939098098,7751.828457446809,0.10529213763297872,0.006113860756158829
68.0,69.0,"[-513.6356201171875, 114.55488586425781, -17.751829147338867, 13.212409019470215, 7.79133939743042, 24.382020950317383, 2.7833917140960693, 1.4471863508224487, -4.650742053985596, 9.03173542022705, -2.7765002250671387, -1.2784281969070435, 7.565450668334961]",3447.978321754591,3990.4052239104453,15.34439390778679,7536.153590425532,0.07437458444148937,0.005265616346150637
69.0,70.0,"[-420.46173095703125, 134.7158966064453, -38.15680694580078, 29.214828491210938, 0.5679352879524231, 20.79856300354004, 12.893942832946777, -14.930262565612793, -3.402385711669922, 13.957748413085938, -2.5866615772247314, -4.779110431671143, 2.3480236530303955]",2859.8602113929874,3013.1801158771696,16.915974569628855,5638.464095744681,0.07381358045212766,0.013003419153392315
70.0,71.0,"[-534.1063842773438, 134.72149658203125, -50.461097717285156, 28.949533462524414, -13.217321395874023, 41.82658004760742, -18.559450149536133, 12.967097282409668, -16.229276657104492, 16.270282745361328, -6.118070602416992, 4.481626510620117, 7.794839859008789]",3632.1168144881235,4044.0845275229963,14.928130847621473,7596.742021276596,0.0873555934175532,0.0016331577207893133
71.0,72.0,"[-449.0648193359375, 149.902099609375, -23.478975296020508, 28.642393112182617, 7.409707546234131, 33.04460525512695, 15.193399429321289, -18.66596031188965, 1.2043081521987915, 17.37004280090332, -5.660531044006348, 1.4517638683319092, 7.6066718101501465]",2693.0540009891715,3031.56530706452,17.957816234808583,5613.031914893617,0.06561668882978723,0.018581826239824295
72.0,73.0,"[-383.69659423828125, 158.7571563720703, -57.8710823059082, 40.09564971923828, -7.671024322509766, 39.404903411865234, 9.523662567138672, -17.379133224487305, 4.232748508453369, 12.694121360778809, -4.901139736175537, 6.921883583068848, 2.2684731483459473]",2809.4038110427905,2745.682607985342,17.70476903041267,5149.019281914893,0.0805196559175532,0.016812097281217575
73.0,74.0,"[-360.0077209472656, 189.6043701171875, -43.20925521850586, 50.97663116455078, -15.183899879455566, 41.84385681152344, 3.4692554473876953, -35.96647644042969, 14.995762825012207, 18.707714080810547, -14.229196548461914, 0.9183059334754944, 7.796600818634033]",2390.15051856179,2627.833532310001,19.384275489307168,5118.101728723404,0.06584524601063829,0.023660723119974136
74.0,75.0,"[-483.4193115234375, 147.9634246826172, -43.12472915649414, 37.22275161743164, -21.837242126464844, 41.48313903808594, -8.543326377868652, -15.95616340637207, -1.2878594398498535, 21.105592727661133, -7.471832752227783, 5.227339744567871, 9.9610013961792]",3430.6562191060266,3687.043230738954,16.477155496766905,7560.089760638298,0.08817632147606383,0.004014607984572649
75.0,76.0,"[-392.30999755859375, 138.46095275878906, -22.517284393310547, 47.18827819824219, -9.147677421569824, 42.46553039550781, -5.449460506439209, -13.687542915344238, 3.0442259311676025, 6.464303493499756, -12.736406326293945, 2.269274950027466, 4.309176445007324]",3212.2086242757878,3648.702871623906,18.285853743648314,7316.240026595745,0.07787566489361702,0.02093643695116043
